id,predicted
538604,6264 1726 1556
538605,5586 2261 2650
538606,3311 3116 6624
538607,5488 2265 5992
538608,7752 5884 7583
538609,7761 4164 3759
538610,3153 5068 5105
538611,3568 4497 5905
538612,7931 5364 7308
538613,640 7280 5156
538614,4877 4578 5334
538615,6300 7425 7590
538616,4069 27 2437
538617,7705 2173 2439
538618,3343 2914 7123
538619,79 2291 7674
538620,7539 720 7225
538621,5726 1147 881
538622,4807 3009 2663
538623,1096 1620 5084
538624,5360 4858 3358
538625,542 5600 2070
538626,3539 6039 4368
538627,1667 4467 7702
538628,4043 7536 5172
538629,5795 7448 6497
538630,2523 5055 4104
538631,6288 2579 6567
538632,1630 6265 5956
538633,5984 7698 4543
538634,8058 1608 4317
538635,749 6228 4290
538636,6198 4195 1044
538637,7213 345 7144
538638,5654 7506 3989
538639,4549 6314 6371
538640,2493 3367 6007
538641,2487 3021 4331
538642,350 1720 3479
538643,5832 221 6740
538644,2538 4175 4415
538645,5158 6003 1091
538646,5407 4800 3845
538647,2433 3091 7191
538648,2647 862 6630
538649,3584 7683 1021
538650,396 1403 2258
538651,4283 34 1090
538652,7007 91 792
538653,1974 3468 4458
538654,5760 1552 4176
538655,7849 6215 5363
538656,6571 2364 7496
538657,5741 2049 6997
538658,6468 3765 4315
538659,448 4058 5216
538660,1913 7534 305
538661,303 385 883
538662,6581 6910 5246
538663,5196 2173 3608
538664,2952 516 7747
538665,2644 8068 4043
538666,1113 3568 3188
538667,3356 3211 210
538668,7820 2255 2379
538669,3747 1583 6251
538670,7166 3891 2526
538671,6326 4081 6129
538672,1541 7063 3755
538673,6809 5093 8063
538674,2098 3124 3006
538675,1381 5000 4695
538676,2956 4173 4791
538677,8052 4597 506
538678,8135 5752 1662
538679,2658 5889 5438
538680,5080 3256 1453
538681,3636 5795 122
538682,7203 3443 5064
538683,1300 6911 7774
538684,6941 3095 1275
538685,2793 2662 3490
538686,428 4031 2882
538687,3134 6727 2555
538688,2264 6314 2586
538689,2992 4659 5082
538690,5596 4551 831
538691,5811 2472 5185
538692,7281 4232 3690
538693,6300 235 2073
538694,4515 1152 1147
538695,2333 1121 6020
538696,1843 6584 1159
538697,2036 3153 5084
538698,7812 3833 2181
538699,6101 3920 3015
538700,483 4914 1102
538701,7126 4991 5947
538702,6456 5375 3984
538703,6877 826 722
538704,5077 6320 7939
538705,5612 7017 7088
538706,308 6298 2946
538707,1074 3434 2385
538708,6941 297 7953
538709,371 558 8088
538710,7260 3771 3581
538711,6522 6361 6240
538712,1336 2286 6868
538713,4139 3509 2869
538714,4529 4403 4419
538715,4821 1779 7982
538716,3189 6123 1284
538717,6214 8077 5425
538718,1594 4873 6469
538719,1357 441 3611
538720,586 5507 4746
538721,3157 8121 3850
538722,248 3601 6159
538723,6211 2574 3590
538724,2223 572 269
538725,7841 1222 7432
538726,7281 7448 7009
538727,4878 1763 6029
538728,7697 5907 484
538729,4286 6770 4011
538730,1988 538 4187
538731,7079 2825 3596
538732,4516 4067 6395
538733,356 4639 5309
538734,7190 7435 680
538735,335 6184 862
538736,3048 4377 4894
538737,538 6159 3872
538738,2399 402 4591
538739,180 4877 4252
538740,5859 7725 7680
538741,7986 2315 5411
538742,7085 8112 3157
538743,2175 7176 6626
538744,2693 3552 7808
538745,4345 1057 6874
538746,7859 5731 3526
538747,6492 400 4579
538748,5975 7668 6546
538749,5852 2148 5172
538750,7180 3479 1843
538751,7702 2878 5185
538752,7959 7301 6590
538753,1262 5053 7445
538754,7528 4132 6511
538755,2396 1621 7937
538756,148 5917 5927
538757,524 1272 759
538758,3805 4739 3751
538759,1736 785 5372
538760,469 5897 596
538761,4641 2482 2361
538762,4447 5736 2429
538763,2274 7012 7003
538764,4180 3761 3504
538765,6445 3 3684
538766,6369 2997 3153
538767,493 477 6404
538768,3287 7434 5124
538769,3227 4863 6583
538770,191 3286 7251
538771,5753 5550 6631
538772,77 6794 5405
538773,5201 4681 6355
538774,4074 6089 1466
538775,1555 4169 3385
538776,7298 3199 6842
538777,3935 4110 2589
538778,2300 5448 6602
538779,1683 6021 2597
538780,2164 1918 252
538781,4258 5260 2174
538782,4235 5510 2591
538783,7293 7151 6265
538784,2286 1473 7168
538785,2352 7690 2428
538786,8139 2975 7119
538787,1021 4542 4727
538788,7821 6299 4192
538789,7443 6753 4582
538790,2145 3285 5078
538791,2792 4531 576
538792,7385 3786 7414
538793,4412 1694 2646
538794,5944 4692 1756
538795,7093 6694 4217
538796,1200 3399 2363
538797,1940 6676 590
538798,5355 2727 3281
538799,241 6983 3725
538800,7269 6797 6705
538801,6611 6768 6607
538802,674 7649 5533
538803,2797 4079 1863
538804,5675 4229 6
538805,7421 7685 6461
538806,3934 4530 6667
538807,7970 5848 3974
538808,4146 2826 3498
538809,1391 2465 6345
538810,630 1613 7276
538811,3117 4789 585
538812,6580 1804 800
538813,4700 2033 5224
538814,865 1910 3142
538815,4410 5889 7063
538816,1608 1183 1216
538817,3255 7551 5561
538818,5643 850 4296
538819,5237 7554 6215
538820,4971 2349 6530
538821,7913 2468 6463
538822,6583 5567 972
538823,2906 2869 4034
538824,8017 1809 6066
538825,5738 6858 6684
538826,1702 2644 6964
538827,5954 2388 659
538828,7561 7768 91
538829,663 6234 6964
538830,58 1084 4873
538831,1632 2047 3980
538832,631 5785 1031
538833,3945 805 5725
538834,4280 4820 7566
538835,3286 1176 7919
538836,2846 1557 573
538837,6469 7921 4930
538838,5499 2120 1791
538839,484 3156 1469
538840,8043 1977 7770
538841,5627 7585 3264
538842,7663 2196 7079
538843,5205 1409 5909
538844,2793 5971 2201
538845,7594 4726 5202
538846,7648 6062 3895
538847,4553 510 1040
538848,3424 7556 1356
538849,1996 4529 936
538850,2426 1374 1027
538851,1207 5738 3113
538852,1431 5602 1267
538853,1503 6562 5335
538854,5218 2885 1845
538855,6800 7192 4095
538856,3501 8138 5761
538857,7615 3160 4793
538858,4661 4209 7214
538859,6969 1271 4981
538860,3253 600 7706
538861,6910 4721 5615
538862,7958 7215 359
538863,1398 3013 7825
538864,7533 3964 1696
538865,1723 6644 4140
538866,2918 2712 5536
538867,5025 7454 7775
538868,6651 1716 4918
538869,6267 5201 1821
538870,6313 2316 4276
538871,6357 3673 5679
538872,1795 4399 5946
538873,2849 7778 4735
538874,5226 3102 4298
538875,4577 7304 5274
538876,926 4294 1793
538877,487 6686 3678
538878,4435 8136 7932
538879,6009 3505 5420
538880,1861 1985 1863
538881,1895 2282 573
538882,958 709 6635
538883,1942 2924 6014
538884,4013 7512 7362
538885,6384 2975 1678
538886,151 3248 7230
538887,1276 3311 2813
538888,1908 5401 3466
538889,5926 1893 5374
538890,7084 3445 6477
538891,7562 4976 3762
538892,5860 7193 147
538893,7885 2662 185
538894,3784 5708 6789
538895,4313 2249 4763
538896,5639 7401 6906
538897,6538 5155 4786
538898,5237 1760 5005
538899,327 1447 1128
538900,1033 8141 1017
538901,4854 4007 2763
538902,5800 7234 855
538903,7324 6089 5637
538904,3653 2179 7763
538905,3427 4862 6916
538906,5814 1350 6797
538907,6140 1256 2050
538908,7872 7213 3685
538909,4998 1500 1237
538910,5591 4386 1760
538911,3432 3228 2112
538912,6798 7354 4495
538913,4663 1354 4350
538914,1679 3832 7624
538915,6549 3374 6413
538916,4343 3356 374
538917,2705 3242 3165
538918,3307 1481 7849
538919,898 512 1138
538920,4958 2764 2714
538921,7564 693 1311
538922,3220 7272 1622
538923,4037 5129 6446
538924,6115 4968 1655
538925,3949 2550 618
538926,3595 2048 1230
538927,5176 5620 5014
538928,330 3064 451
538929,1303 338 1432
538930,3068 5203 4769
538931,5451 2595 7216
538932,559 6488 348
538933,258 6716 374
538934,4804 1321 283
538935,4163 5296 422
538936,584 4412 2822
538937,7976 7903 2207
538938,7643 3922 918
538939,7333 6401 5058
538940,3232 5334 5775
538941,4540 4899 5161
538942,2010 6515 2343
538943,1900 5838 2870
538944,7130 5353 2035
538945,7611 6297 5147
538946,1561 418 1044
538947,6057 7321 6064
538948,8071 5634 1620
538949,6914 7228 764
538950,3489 3688 5175
538951,2249 736 2731
538952,410 2861 4458
538953,3406 7514 7885
538954,7933 6628 4820
538955,8122 2734 7420
538956,4429 7020 1638
538957,1484 1142 3104
538958,6466 4666 8107
538959,7035 3957 2197
538960,7962 7769 2951
538961,3791 4051 1939
538962,1696 709 3081
538963,6583 1225 5041
538964,418 1637 7183
538965,4427 5292 5587
538966,5213 5079 603
538967,1356 6750 7572
538968,3472 1081 5799
538969,1368 3718 3809
538970,6003 1500 6428
538971,5005 1777 2459
538972,3889 3698 568
538973,2988 4500 6785
538974,2105 1042 3370
538975,4417 3702 1753
538976,1520 484 3230
538977,3445 5796 233
538978,4175 5191 4075
538979,6141 2553 1844
538980,3071 2990 1082
538981,2329 5627 3402
538982,5790 5579 2975
538983,4451 7709 4315
538984,881 6269 1062
538985,7134 6606 5224
538986,1377 1353 2361
538987,3787 6060 7635
538988,3652 73 983
538989,6102 707 1736
538990,2315 11 3426
538991,5909 7498 5128
538992,5073 1411 105
538993,7048 2382 6860
538994,6498 1109 3230
538995,350 1584 7197
538996,5326 3557 2507
538997,1043 8063 4789
538998,1488 7139 1045
538999,265 4757 3029
539000,710 593 1659
539001,3880 4400 4995
539002,1144 7838 1260
539003,88 7761 5487
539004,1558 6148 7682
539005,5568 5761 3183
539006,5696 3723 6427
539007,3429 7753 7180
539008,5614 1293 4992
539009,7813 1271 3199
539010,793 3596 3087
539011,6963 3405 5527
539012,5525 5166 2842
539013,3224 2833 7707
539014,5655 797 1707
539015,1228 6849 6705
539016,6140 3074 940
539017,1512 3159 4117
539018,3663 6030 2580
539019,1946 2397 6961
539020,6299 3017 6687
539021,5989 5047 5779
539022,7139 4779 5212
539023,6742 1594 4579
539024,570 2629 3197
539025,1456 8074 3523
539026,3256 3882 1872
539027,3632 1930 5789
539028,7128 7431 2493
539029,6903 3256 2889
539030,5800 4743 1985
539031,4677 3117 7796
539032,1259 2045 7128
539033,1490 2729 4077
539034,7971 3184 7608
539035,7889 5198 38
539036,7085 671 4037
539037,1872 7401 3709
539038,4262 3600 6416
539039,6986 2602 553
539040,6584 177 4225
539041,3476 3262 3341
539042,4439 1873 7647
539043,1854 4288 5880
539044,6359 2196 2546
539045,1871 1203 7525
539046,26 1185 747
539047,1895 5430 5182
539048,7974 410 214
539049,5207 6096 1706
539050,1487 4619 5861
539051,322 772 5978
539052,5357 2720 340
539053,717 2662 7179
539054,1761 1503 4882
539055,6083 6152 1823
539056,6287 5760 2020
539057,4357 7762 1977
539058,4831 5556 3361
539059,3092 4638 3243
539060,7898 1503 2301
539061,4640 7900 7099
539062,6899 2329 1263
539063,8020 2096 6635
539064,6072 2342 6133
539065,774 2804 4379
539066,5147 2620 5059
539067,419 6899 6964
539068,4943 4926 2323
539069,276 7328 7601
539070,813 7267 6447
539071,1446 3045 4209
539072,6599 4972 124
539073,1137 2484 7049
539074,522 6797 3359
539075,6482 7348 4660
539076,1875 4354 4079
539077,8058 3654 4776
539078,5787 7121 889
539079,7788 2898 3263
539080,51 1955 628
539081,415 7331 997
539082,2389 2165 3871
539083,6011 6146 4182
539084,2002 4046 2141
539085,7135 637 1889
539086,7164 8060 5131
539087,1931 4585 4360
539088,5228 3164 6205
539089,4872 4775 1777
539090,5194 5836 6704
539091,2191 7464 3473
539092,7455 1163 3856
539093,1109 7095 7655
539094,852 896 1185
539095,1488 2446 4781
539096,1549 5358 1035
539097,26 5261 3265
539098,3617 863 2574
539099,7744 6098 2615
539100,4277 4779 7135
539101,2252 861 6335
539102,2586 4637 2373
539103,1854 1509 3795
539104,3388 246 4252
539105,3969 7011 227
539106,7539 7530 4671
539107,2256 1674 4072
539108,2989 1650 6960
539109,240 2882 5425
539110,5416 7772 3132
539111,8025 4474 4894
539112,383 461 2580
539113,4930 6321 1339
539114,2396 1898 4096
539115,721 3721 6229
539116,6130 4217 1422
539117,1275 8005 1509
539118,2838 4331 783
539119,506 1998 744
539120,3917 3050 747
539121,6062 7636 2273
539122,2370 1614 7879
539123,7903 3250 3568
539124,4354 4822 2620
539125,5188 2115 7483
539126,4790 1214 6948
539127,6800 1857 7823
539128,2265 4728 5522
539129,5784 1572 7946
539130,5357 939 5344
539131,7862 3598 7820
539132,4277 5261 3552
539133,825 4892 3033
539134,1100 3062 6371
539135,6934 6452 1061
539136,1230 7867 4265
539137,4828 4736 2234
539138,1005 5348 2018
539139,3734 431 1274
539140,7179 1063 1795
539141,3001 957 1787
539142,5997 4432 1298
539143,78 3677 7041
539144,6999 1948 2548
539145,5748 2640 7786
539146,5567 2354 5119
539147,6738 1173 2265
539148,647 6538 7196
539149,179 6788 6856
539150,1062 2700 3202
539151,2017 6882 3407
539152,7850 1895 6226
539153,1468 6360 5116
539154,3844 2852 5677
539155,4996 2747 1012
539156,3058 5304 1369
539157,3207 3984 6385
539158,1484 4112 5360
539159,1033 2214 5069
539160,7893 2857 6687
539161,1115 840 6560
539162,200 2334 3057
539163,6258 3235 5946
539164,6455 129 1305
539165,2747 5825 6956
539166,7610 5557 1313
539167,3302 5773 3913
539168,7072 7476 6322
539169,390 2414 5616
539170,512 2138 4792
539171,3054 1793 6600
539172,5381 8076 3795
539173,5083 509 1520
539174,8007 898 4721
539175,6909 5783 2561
539176,6991 1059 2373
539177,745 7629 1643
539178,3181 7002 7181
539179,1596 7810 5097
539180,4190 5475 6258
539181,7659 1285 2660
539182,6462 1026 499
539183,5926 552 5604
539184,306 7578 1565
539185,6064 6293 6409
539186,3807 2506 5930
539187,6958 1356 5216
539188,2633 3761 6248
539189,3950 6496 5321
539190,7761 1040 2938
539191,2095 2645 5150
539192,2656 3202 1089
539193,3510 3676 3084
539194,2865 4923 2252
539195,1609 3616 7832
539196,443 2592 5984
539197,7331 840 5496
539198,5849 4642 144
539199,2375 6621 1355
539200,429 7133 8021
539201,6981 5212 3280
539202,4809 4966 1942
539203,7499 5912 320
539204,7256 4026 661
539205,7121 1612 3444
539206,5958 5420 272
539207,5288 288 5208
539208,4475 551 4813
539209,6021 4912 6658
539210,7247 4538 3291
539211,1334 3928 2460
539212,5010 1240 4993
539213,404 1742 2202
539214,2607 90 623
539215,2009 8111 7436
539216,1625 124 4844
539217,4529 1681 1321
539218,3908 2965 2283
539219,6125 1524 6714
539220,5849 2331 1914
539221,1481 3550 3434
539222,5749 1058 1275
539223,5508 3062 1447
539224,684 6171 4537
539225,5889 250 287
539226,4080 4098 6158
539227,4641 4876 3221
539228,5454 1263 7717
539229,6664 5232 2603
539230,1288 6155 3456
539231,4678 6838 6423
539232,1119 7851 4151
539233,3151 4788 2152
539234,7060 2519 7884
539235,1910 1661 518
539236,1433 2677 3628
539237,617 5786 383
539238,1240 8065 2605
539239,2223 6946 2869
539240,5140 3973 6009
539241,6034 2128 1118
539242,7403 4502 4891
539243,6144 5438 6663
539244,6463 5251 208
539245,2092 4608 1777
539246,2326 533 1001
539247,209 6594 6514
539248,3101 4283 4661
539249,6805 3980 3896
539250,4056 4345 3285
539251,8130 3728 7246
539252,38 4555 4390
539253,6078 5024 3467
539254,3595 70 1243
539255,7705 1839 2158
539256,46 3892 4041
539257,3839 986 1676
539258,4421 2172 2632
539259,3747 2154 4874
539260,5878 2008 5285
539261,5530 8026 4752
539262,7723 2131 74
539263,7445 4087 4734
539264,2754 5646 3839
539265,7542 3939 4199
539266,5710 2854 2368
539267,1411 6867 2445
539268,5136 495 6079
539269,4270 6241 1014
539270,4942 1966 273
539271,6052 5421 5847
539272,6394 4339 7445
539273,5744 3029 3728
539274,6051 6079 276
539275,3352 3643 3044
539276,5654 1265 400
539277,1109 1557 3900
539278,4515 4008 5802
539279,6279 3062 2726
539280,7437 7011 1808
539281,5574 2160 6501
539282,5071 6815 1798
539283,1613 3301 7427
539284,2031 3858 1465
539285,4683 1213 1971
539286,1314 7967 437
539287,1336 7231 4909
539288,817 7546 1583
539289,4745 6169 338
539290,5027 1141 6160
539291,5934 2740 1054
539292,6423 4019 927
539293,7697 3204 3752
539294,3940 7142 3988
539295,5522 1116 5862
539296,6674 1308 6693
539297,3528 7618 7971
539298,8074 4522 5117
539299,2148 6628 4827
539300,715 5417 7468
539301,6709 3223 3455
539302,3443 6993 1766
539303,5279 6020 6068
539304,5471 1275 7003
539305,2683 5486 5344
539306,2098 4273 5305
539307,7511 533 2969
539308,151 5022 2058
539309,3731 4911 4897
539310,790 5369 7147
539311,5357 6061 391
539312,4070 6864 2883
539313,371 1806 1604
539314,6667 5427 2449
539315,3185 759 4345
539316,5582 2493 2715
539317,3750 1237 4952
539318,5338 5658 6914
539319,2481 2588 2339
539320,7130 2243 1537
539321,6859 3920 4818
539322,5370 5466 6545
539323,3664 7780 6361
539324,3076 940 7860
539325,411 1753 2078
539326,1862 1229 3376
539327,7842 6921 2991
539328,7162 8024 3232
539329,4709 4113 312
539330,4593 6784 4224
539331,7426 2236 1484
539332,2021 2017 2592
539333,4124 232 5244
539334,2549 162 5498
539335,27 7710 1735
539336,6405 2888 5278
539337,7442 5580 1728
539338,1351 4058 2680
539339,4770 6070 6548
539340,6464 5808 6073
539341,4594 2657 7374
539342,2915 1637 2019
539343,3194 5580 4747
539344,7260 3908 3066
539345,1005 5368 2605
539346,4672 5144 2011
539347,4174 4789 1796
539348,5967 7953 750
539349,4224 1743 7436
539350,2017 334 4959
539351,4507 1078 7269
539352,906 3843 3791
539353,7581 8108 4845
539354,3877 371 5178
539355,2554 6753 6321
539356,4512 5533 8010
539357,271 7074 2884
539358,1924 5997 2787
539359,6552 4981 1494
539360,3898 787 2322
539361,292 2306 2281
539362,3269 5275 3496
539363,417 6884 2553
539364,2873 5179 2540
539365,1222 7436 1855
539366,5404 6236 39
539367,4391 3003 2487
539368,1680 6479 441
539369,1856 7046 4257
539370,584 4027 3252
539371,2322 3187 2278
539372,38 5526 7461
539373,4543 6354 7147
539374,7937 3497 7694
539375,5396 2728 5384
539376,5491 395 3912
539377,3386 818 7337
539378,6876 4734 194
539379,2400 5833 6101
539380,4538 1773 8094
539381,525 4137 927
539382,1422 1513 1725
539383,1208 1555 202
539384,3299 7146 466
539385,151 564 2276
539386,6264 7590 1067
539387,3906 5658 1058
539388,7145 5695 2044
539389,6099 6900 4616
539390,7553 148 8138
539391,5477 2264 6021
